sample_id,temperature_C,rpm,vibration_g,noise_dB,current_A,voltage_V,power_W,humidity_pct,failure_mode,health_status
845,59.24,847.7,0.0934,36.41,0.2476,226.56,56.09,89.32,Electrical_Overheat,Critical
846,85.84,1331.9,0.1297,39.81,0.3726,228.12,85.0,89.94,Electrical_Overheat,Critical
847,81.21,1049.4,0.1415,37.08,0.2752,232.0,63.85,85.14,Electrical_Overheat,Critical
848,85.47,818.1,0.1317,38.1,0.2573,220.67,56.77,90.55,Electrical_Overheat,Critical
849,81.66,915.2,0.1257,39.03,0.2854,219.54,62.66,90.35,Electrical_Overheat,Critical
850,71.07,1014.3,0.1133,37.0,0.3142,229.13,71.99,90.62,Electrical_Overheat,Critical
851,94.05,872.8,0.1107,35.32,0.2664,234.2,62.4,86.21,Electrical_Overheat,Critical
852,76.84,924.1,0.0877,37.88,0.2957,235.46,69.63,90.84,Electrical_Overheat,Critical
853,68.97,752.9,0.1205,36.19,0.2586,220.88,57.11,89.83,Electrical_Overheat,Critical
854,78.53,596.7,0.1142,39.65,0.122,224.99,27.46,90.3,Electrical_Overheat,Critical
855,83.27,919.2,0.11,36.64,0.2032,219.6,44.62,94.34,Electrical_Overheat,Critical
856,74.35,925.2,0.1197,40.9,0.3174,224.25,71.19,89.08,Electrical_Overheat,Critical
857,77.39,994.9,0.1209,38.49,0.253,232.61,58.86,85.43,Electrical_Overheat,Critical
858,74.29,796.3,0.1109,38.6,0.2022,226.94,45.88,83.47,Electrical_Overheat,Critical
859,66.68,658.7,0.1432,35.3,0.1842,225.13,41.46,92.2,Electrical_Overheat,Critical
860,65.04,726.2,0.1305,38.73,0.166,229.73,38.13,89.19,Electrical_Overheat,Critical
861,59.13,1090.0,0.1329,38.37,0.3073,223.02,68.55,94.31,Electrical_Overheat,Critical
862,88.82,780.0,0.1185,36.4,0.2012,234.96,47.28,79.88,Electrical_Overheat,Critical
863,71.12,820.4,0.1273,38.64,0.2328,227.04,52.86,91.35,Electrical_Overheat,Critical
864,38.55,843.8,0.1071,37.86,0.2539,224.99,57.11,86.78,Electrical_Overheat,Critical
865,77.42,788.5,0.1296,38.15,0.2205,229.93,50.69,86.42,Electrical_Overheat,Critical
866,77.21,775.2,0.1171,38.54,0.2152,231.7,49.86,84.82,Electrical_Overheat,Critical
867,54.42,743.2,0.1053,37.74,0.2239,234.98,52.62,91.31,Electrical_Overheat,Critical
868,64.93,1152.1,0.1197,38.9,0.365,225.95,82.46,90.19,Electrical_Overheat,Critical
869,64.48,1022.4,0.1158,38.36,0.3426,232.43,79.63,83.34,Electrical_Overheat,Critical
870,65.84,1124.6,0.1534,39.26,0.322,227.51,73.25,88.44,Electrical_Overheat,Critical
871,85.72,1160.9,0.1263,37.65,0.3892,223.94,87.15,90.55,Electrical_Overheat,Critical
872,71.88,477.0,0.1427,36.78,0.1634,223.12,36.46,88.49,Electrical_Overheat,Critical
873,69.05,961.8,0.1363,37.35,0.2464,221.52,54.58,92.12,Electrical_Overheat,Critical
874,84.8,794.5,0.1205,40.83,0.1968,223.29,43.94,86.67,Electrical_Overheat,Critical
875,78.42,1101.0,0.1136,40.04,0.3051,232.58,70.97,79.01,Electrical_Overheat,Critical
876,55.69,766.5,0.095,40.46,0.2636,230.53,60.77,88.53,Electrical_Overheat,Critical
877,67.12,710.3,0.1075,40.57,0.1933,220.79,42.67,88.5,Electrical_Overheat,Critical
878,76.66,641.9,0.1295,37.75,0.1348,218.27,29.42,89.01,Electrical_Overheat,Critical
879,63.9,845.5,0.1157,38.98,0.2403,221.44,53.2,92.12,Electrical_Overheat,Critical
880,94.02,1064.7,0.1254,38.62,0.2557,223.12,57.04,80.19,Electrical_Overheat,Critical
881,74.54,946.1,0.0908,39.57,0.2467,225.48,55.63,86.87,Electrical_Overheat,Critical
882,65.73,683.5,0.1265,38.03,0.1831,232.86,42.64,84.2,Electrical_Overheat,Critical
883,61.98,1287.5,0.1358,38.65,0.3797,224.26,85.14,83.09,Electrical_Overheat,Critical
884,82.82,1016.9,0.0945,38.62,0.325,235.4,76.5,87.52,Electrical_Overheat,Critical
885,66.8,1039.9,0.1253,39.36,0.3225,218.6,70.51,90.54,Electrical_Overheat,Critical
886,77.25,1131.3,0.1393,39.56,0.2973,225.26,66.97,88.97,Electrical_Overheat,Critical
887,61.68,604.8,0.1441,38.65,0.1661,230.93,38.35,85.12,Electrical_Overheat,Critical
888,74.1,735.9,0.1128,38.7,0.2168,231.24,50.12,87.23,Electrical_Overheat,Critical
889,66.93,1048.1,0.1312,38.87,0.2984,225.32,67.25,91.43,Electrical_Overheat,Critical
890,70.18,754.1,0.1405,41.16,0.2125,232.01,49.3,90.46,Electrical_Overheat,Critical
891,65.3,850.5,0.1258,35.7,0.2003,231.06,46.29,85.64,Electrical_Overheat,Critical
892,83.81,886.0,0.1385,36.93,0.2265,223.59,50.64,85.39,Electrical_Overheat,Critical
893,68.4,670.1,0.1195,39.59,0.1843,228.57,42.12,81.11,Electrical_Overheat,Critical
894,71.93,835.1,0.1257,38.94,0.1579,230.52,36.39,86.13,Electrical_Overheat,Critical
895,72.42,1064.6,0.1111,38.92,0.3283,223.95,73.51,81.03,Electrical_Overheat,Critical
896,89.78,1031.3,0.1176,39.58,0.2628,235.47,61.87,95.86,Electrical_Overheat,Critical
897,82.44,1100.3,0.1262,38.85,0.34,222.82,75.75,84.47,Electrical_Overheat,Critical
898,81.43,1081.8,0.11,37.6,0.3321,227.72,75.63,92.13,Electrical_Overheat,Critical
899,57.35,973.1,0.1168,39.52,0.2687,220.75,59.33,94.89,Electrical_Overheat,Critical
900,66.72,958.8,0.1309,38.53,0.3074,227.52,69.93,88.64,Electrical_Overheat,Critical
901,85.47,945.6,0.1495,37.78,0.2964,221.66,65.7,87.41,Electrical_Overheat,Critical
902,61.49,787.1,0.0906,39.62,0.221,225.53,49.85,82.64,Electrical_Overheat,Critical
903,74.24,714.6,0.1484,39.55,0.1967,219.07,43.1,85.83,Electrical_Overheat,Critical
904,62.56,775.9,0.1163,38.85,0.2567,231.0,59.3,94.06,Electrical_Overheat,Critical
905,63.58,841.3,0.1339,41.27,0.2518,228.78,57.61,89.17,Electrical_Overheat,Critical
906,90.47,782.0,0.1367,40.64,0.257,232.44,59.74,87.91,Electrical_Overheat,Critical
907,80.7,974.5,0.1425,40.12,0.218,225.26,49.12,92.92,Electrical_Overheat,Critical
908,83.38,936.3,0.1095,42.65,0.2758,232.67,64.18,90.52,Electrical_Overheat,Critical
909,81.36,955.7,0.1168,38.26,0.235,227.2,53.4,87.22,Electrical_Overheat,Critical
910,65.56,895.4,0.1055,41.75,0.2035,223.94,45.56,90.36,Electrical_Overheat,Critical
911,77.28,1028.5,0.1212,36.95,0.2893,231.48,66.96,88.87,Electrical_Overheat,Critical
912,95.0,1213.0,0.1251,39.93,0.4026,228.66,92.05,92.32,Electrical_Overheat,Critical
913,67.7,731.1,0.1259,40.66,0.2174,232.35,50.5,86.58,Electrical_Overheat,Critical
914,65.08,805.4,0.1209,37.92,0.2379,232.56,55.32,88.8,Electrical_Overheat,Critical
915,65.97,882.8,0.1333,37.37,0.2852,218.36,62.27,89.14,Electrical_Overheat,Critical
916,95.0,724.6,0.1204,39.43,0.2213,233.75,51.72,88.76,Electrical_Overheat,Critical
917,84.91,1076.1,0.1141,39.07,0.2921,231.75,67.69,92.8,Electrical_Overheat,Critical
918,76.78,887.4,0.1067,39.62,0.2595,225.15,58.42,90.93,Electrical_Overheat,Critical
919,80.53,922.0,0.0977,41.85,0.2375,228.75,54.32,82.65,Electrical_Overheat,Critical
920,82.29,1011.6,0.141,38.77,0.3001,226.38,67.95,87.35,Electrical_Overheat,Critical
921,72.69,887.1,0.11,36.57,0.2355,230.08,54.19,87.75,Electrical_Overheat,Critical
922,74.06,752.8,0.1067,38.61,0.2453,225.14,55.23,96.19,Electrical_Overheat,Critical
923,78.03,888.7,0.114,38.89,0.2451,229.39,56.21,86.51,Electrical_Overheat,Critical
924,71.76,745.9,0.116,40.55,0.1947,227.34,44.26,83.97,Electrical_Overheat,Critical
925,75.39,919.4,0.1435,38.18,0.265,224.84,59.59,89.51,Electrical_Overheat,Critical
926,83.67,1079.4,0.1153,37.84,0.325,227.95,74.08,89.74,Electrical_Overheat,Critical
927,68.75,688.5,0.1578,36.28,0.1674,240.0,40.17,87.51,Electrical_Overheat,Critical
928,95.0,624.2,0.1209,39.38,0.1676,223.57,37.47,86.94,Electrical_Overheat,Critical
929,88.09,908.9,0.1496,43.91,0.268,225.75,60.5,91.5,Electrical_Overheat,Critical
930,65.74,761.8,0.1328,38.14,0.2593,223.66,57.99,84.47,Electrical_Overheat,Critical
931,52.39,905.7,0.1252,39.23,0.1941,224.18,43.52,86.47,Electrical_Overheat,Critical
932,72.18,957.7,0.1427,37.61,0.2964,231.08,68.48,85.76,Electrical_Overheat,Critical
933,87.33,514.1,0.1361,36.43,0.1393,230.58,32.13,92.07,Electrical_Overheat,Critical
934,85.19,1024.2,0.1291,39.2,0.285,226.97,64.69,88.91,Electrical_Overheat,Critical
935,78.55,689.5,0.1533,38.55,0.1822,232.13,42.3,83.65,Electrical_Overheat,Critical
936,73.13,896.0,0.1128,35.0,0.2512,230.97,58.03,84.04,Electrical_Overheat,Critical
937,69.78,781.3,0.1057,41.1,0.2451,226.19,55.43,95.11,Electrical_Overheat,Critical
938,75.32,800.6,0.1103,39.17,0.2187,219.33,47.96,92.02,Electrical_Overheat,Critical
939,68.59,1204.9,0.1452,38.62,0.3974,231.15,91.86,91.08,Electrical_Overheat,Critical
940,75.36,957.5,0.1408,37.82,0.2965,227.85,67.57,87.85,Electrical_Overheat,Critical
941,94.48,1062.8,0.1125,39.15,0.3155,227.11,71.65,93.68,Electrical_Overheat,Critical
942,71.25,927.2,0.0862,39.23,0.2658,224.67,59.72,83.5,Electrical_Overheat,Critical
943,86.52,1011.6,0.117,39.15,0.328,230.72,75.68,90.74,Electrical_Overheat,Critical
944,88.21,975.1,0.1054,40.23,0.3214,228.74,73.52,86.07,Electrical_Overheat,Critical
945,67.84,945.8,0.1129,40.59,0.2437,225.82,55.03,86.83,Electrical_Overheat,Critical
946,70.45,1099.3,0.1049,41.74,0.3012,220.87,66.52,90.63,Electrical_Overheat,Critical
947,91.58,928.2,0.0969,37.15,0.2883,232.34,66.98,87.24,Electrical_Overheat,Critical
948,69.54,1311.3,0.1471,37.57,0.4084,230.02,93.95,86.1,Electrical_Overheat,Critical
949,79.14,1072.9,0.1102,39.08,0.3046,228.28,69.53,85.87,Electrical_Overheat,Critical
950,95.0,694.9,0.1403,37.24,0.1821,213.72,38.92,80.05,Electrical_Overheat,Critical
951,90.6,868.2,0.1168,37.5,0.2554,226.81,57.93,90.78,Electrical_Overheat,Critical
952,80.71,971.5,0.1038,39.27,0.3243,225.79,73.22,83.87,Electrical_Overheat,Critical
953,89.06,908.0,0.1273,39.96,0.266,223.91,59.55,95.05,Electrical_Overheat,Critical
954,79.15,1023.6,0.1144,40.56,0.2635,230.77,60.82,86.68,Electrical_Overheat,Critical
955,91.02,1043.5,0.117,38.19,0.3074,230.57,70.87,92.91,Electrical_Overheat,Critical
956,57.16,655.3,0.1221,39.25,0.2128,229.18,48.77,80.74,Electrical_Overheat,Critical
957,78.23,1130.6,0.1083,38.89,0.3269,232.19,75.91,90.65,Electrical_Overheat,Critical
958,56.72,810.6,0.0967,38.53,0.2713,221.89,60.19,91.66,Electrical_Overheat,Critical
959,81.55,792.7,0.1193,37.18,0.2552,224.73,57.35,92.88,Electrical_Overheat,Critical
960,77.16,792.2,0.1338,36.98,0.2293,227.37,52.14,81.84,Electrical_Overheat,Critical
961,94.8,1045.5,0.107,39.58,0.3061,223.89,68.54,85.06,Electrical_Overheat,Critical
962,87.64,851.9,0.1222,37.15,0.1975,230.64,45.54,90.05,Electrical_Overheat,Critical
963,73.96,780.6,0.1416,35.63,0.2612,224.39,58.61,88.38,Electrical_Overheat,Critical
964,75.28,823.7,0.1187,38.45,0.2311,233.49,53.96,88.94,Electrical_Overheat,Critical
965,83.98,577.0,0.1212,40.85,0.1572,222.34,34.95,86.39,Electrical_Overheat,Critical
966,73.45,748.4,0.1208,35.0,0.2031,237.66,48.26,93.85,Electrical_Overheat,Critical
967,79.41,676.9,0.1102,38.03,0.2101,237.15,49.82,97.97,Electrical_Overheat,Critical
968,94.32,851.5,0.1057,39.59,0.2171,226.53,49.18,88.21,Electrical_Overheat,Critical
969,70.61,1019.6,0.1058,35.55,0.2701,232.73,62.86,89.57,Electrical_Overheat,Critical
970,74.82,999.7,0.1253,38.16,0.2901,225.0,65.28,88.02,Electrical_Overheat,Critical
971,76.37,1126.2,0.1309,36.66,0.3111,232.07,72.2,92.81,Electrical_Overheat,Critical
972,95.0,1086.1,0.1316,36.87,0.3261,226.12,73.73,91.03,Electrical_Overheat,Critical
973,86.49,804.9,0.1146,37.85,0.2184,220.57,48.17,83.64,Electrical_Overheat,Critical
974,92.28,903.4,0.1357,36.69,0.3077,210.0,64.62,85.41,Electrical_Overheat,Critical
975,88.26,894.1,0.1244,36.55,0.28,225.66,63.18,83.86,Electrical_Overheat,Critical
976,89.0,512.8,0.121,38.4,0.1684,228.4,38.47,98.31,Electrical_Overheat,Critical
977,85.0,680.9,0.08,42.1,0.1818,233.65,42.49,90.28,Electrical_Overheat,Critical
978,83.81,869.9,0.1083,39.72,0.3204,227.18,72.78,85.48,Electrical_Overheat,Critical
979,63.74,868.9,0.0981,40.13,0.2413,232.01,55.98,85.17,Electrical_Overheat,Critical
980,83.72,992.2,0.129,39.79,0.2696,224.73,60.59,90.94,Electrical_Overheat,Critical
981,78.57,983.5,0.1214,37.37,0.3064,225.31,69.04,91.33,Electrical_Overheat,Critical
982,85.8,581.3,0.1046,39.0,0.1749,232.27,40.64,90.91,Electrical_Overheat,Critical
983,78.99,993.3,0.1244,40.27,0.2671,214.68,57.33,86.14,Electrical_Overheat,Critical
984,88.2,932.1,0.0995,39.84,0.3327,227.06,75.55,88.99,Electrical_Overheat,Critical
985,90.16,1012.2,0.105,38.81,0.3223,225.0,72.51,88.23,Electrical_Overheat,Critical
986,47.6,1092.0,0.1098,39.34,0.3186,233.8,74.49,84.15,Electrical_Overheat,Critical
987,74.98,874.3,0.1278,42.48,0.3215,224.36,72.14,84.19,Electrical_Overheat,Critical
988,59.25,1124.2,0.1401,39.86,0.3504,229.58,80.44,89.41,Electrical_Overheat,Critical
989,82.41,739.9,0.1116,37.99,0.2155,231.61,49.91,88.57,Electrical_Overheat,Critical
990,76.45,729.8,0.139,38.38,0.2761,219.54,60.61,89.96,Electrical_Overheat,Critical
991,94.75,977.2,0.1207,36.8,0.3033,226.3,68.63,90.88,Electrical_Overheat,Critical
992,82.06,833.6,0.1234,42.29,0.2602,224.84,58.5,93.65,Electrical_Overheat,Critical
993,74.41,947.1,0.1191,41.09,0.2655,231.73,61.53,84.77,Electrical_Overheat,Critical
994,90.14,1258.7,0.1172,38.63,0.3685,230.38,84.89,90.26,Electrical_Overheat,Critical
995,76.26,970.8,0.1263,42.02,0.2718,225.83,61.38,90.72,Electrical_Overheat,Critical
996,74.27,938.2,0.1306,39.52,0.3135,221.76,69.53,86.58,Electrical_Overheat,Critical
997,84.12,743.5,0.1073,37.8,0.1723,232.19,40.0,88.28,Electrical_Overheat,Critical
998,95.0,594.0,0.1173,39.96,0.2111,226.66,47.85,86.68,Electrical_Overheat,Critical
999,89.2,886.9,0.144,39.14,0.2344,218.91,51.31,96.02,Electrical_Overheat,Critical
1000,86.03,1092.0,0.1225,39.85,0.3169,219.34,69.51,88.21,Electrical_Overheat,Critical
1001,95.0,841.9,0.1241,36.29,0.2374,229.19,54.4,89.56,Electrical_Overheat,Critical
1002,71.68,972.3,0.1368,37.19,0.2692,220.62,59.38,86.77,Electrical_Overheat,Critical
1003,71.43,1156.8,0.1128,40.91,0.3565,236.3,84.24,85.93,Electrical_Overheat,Critical
1004,81.38,1152.3,0.1195,41.24,0.3359,222.31,74.68,82.72,Electrical_Overheat,Critical
1005,95.0,977.2,0.1317,40.79,0.2665,227.0,60.5,92.09,Electrical_Overheat,Critical
1006,69.37,930.6,0.1378,42.08,0.2757,227.8,62.8,90.8,Electrical_Overheat,Critical
1007,95.0,626.6,0.086,39.43,0.1635,223.35,36.52,86.63,Electrical_Overheat,Critical
1008,63.87,786.6,0.1094,39.32,0.2145,215.8,46.29,84.29,Electrical_Overheat,Critical
1009,78.43,849.5,0.1057,37.02,0.2063,227.95,47.02,88.5,Electrical_Overheat,Critical
1010,81.69,746.6,0.1182,37.56,0.2053,223.23,45.82,85.86,Electrical_Overheat,Critical
1011,70.02,944.7,0.1067,35.29,0.2892,227.58,65.83,86.93,Electrical_Overheat,Critical
1012,72.91,1244.1,0.1295,37.98,0.3639,226.39,82.38,82.87,Electrical_Overheat,Critical
1013,88.57,1173.2,0.1225,35.17,0.3925,228.32,89.61,88.65,Electrical_Overheat,Critical
1014,95.0,943.9,0.1328,40.25,0.3477,234.81,81.64,88.72,Electrical_Overheat,Critical
1015,56.41,1040.3,0.1337,39.13,0.2906,224.27,65.16,92.07,Electrical_Overheat,Critical
1016,81.76,768.9,0.1298,35.23,0.2012,224.66,45.19,87.21,Electrical_Overheat,Critical
1017,78.52,1163.5,0.1152,38.19,0.3707,218.67,81.05,86.5,Electrical_Overheat,Critical
1018,80.96,618.8,0.1215,41.68,0.1898,226.02,42.9,81.73,Electrical_Overheat,Critical
1019,76.27,1064.3,0.1134,38.3,0.3419,229.05,78.31,92.09,Electrical_Overheat,Critical
1020,65.51,989.2,0.1004,36.89,0.2996,224.58,67.28,91.28,Electrical_Overheat,Critical
1021,95.0,763.9,0.1337,35.61,0.2174,229.08,49.81,87.91,Electrical_Overheat,Critical
1022,92.58,862.4,0.1188,35.66,0.2463,226.11,55.69,82.62,Electrical_Overheat,Critical
1023,78.62,695.8,0.0984,39.37,0.2149,220.49,47.39,83.06,Electrical_Overheat,Critical
1024,74.38,703.5,0.1277,37.8,0.1993,228.56,45.56,85.67,Electrical_Overheat,Critical
1025,73.04,613.6,0.1168,37.93,0.2128,225.97,48.08,91.56,Electrical_Overheat,Critical
1026,51.2,1038.2,0.0904,37.81,0.2667,227.61,60.71,88.93,Electrical_Overheat,Critical
1027,83.68,1117.0,0.1003,38.27,0.3594,224.17,80.57,81.98,Electrical_Overheat,Critical
1028,88.39,510.9,0.1099,36.52,0.1,223.72,22.37,89.38,Electrical_Overheat,Critical
1029,81.29,1230.9,0.123,39.01,0.363,227.79,82.69,84.53,Electrical_Overheat,Critical
1030,78.82,897.8,0.1313,36.2,0.2527,225.85,57.07,85.76,Electrical_Overheat,Critical
1031,81.24,952.2,0.1308,37.28,0.2357,235.62,55.54,91.59,Electrical_Overheat,Critical
1032,70.34,635.0,0.1287,40.13,0.1281,230.99,29.6,90.79,Electrical_Overheat,Critical
1033,74.25,1137.7,0.1195,39.11,0.3014,229.73,69.25,92.06,Electrical_Overheat,Critical
1034,77.93,936.0,0.1447,39.61,0.2743,226.11,62.02,87.71,Electrical_Overheat,Critical
1035,87.47,1105.0,0.1301,41.97,0.3056,216.87,66.28,91.24,Electrical_Overheat,Critical
1036,95.0,1119.8,0.1232,38.4,0.2978,222.96,66.39,85.51,Electrical_Overheat,Critical
1037,77.24,1140.3,0.1281,38.53,0.37,223.76,82.8,86.8,Electrical_Overheat,Critical
1038,68.23,783.3,0.1143,38.07,0.1943,225.63,43.84,86.53,Electrical_Overheat,Critical
1039,80.16,862.6,0.1192,37.78,0.2704,226.83,61.34,87.89,Electrical_Overheat,Critical
1040,78.9,740.0,0.1151,41.15,0.1848,234.72,43.38,88.2,Electrical_Overheat,Critical
1041,81.58,697.9,0.1238,39.28,0.2003,221.02,44.26,89.08,Electrical_Overheat,Critical
1042,85.58,791.3,0.0943,37.53,0.2192,235.33,51.58,88.35,Electrical_Overheat,Critical
1043,91.47,1011.6,0.1124,41.82,0.2988,219.97,65.73,81.13,Electrical_Overheat,Critical
1044,84.35,653.1,0.135,39.44,0.1708,219.36,37.47,87.9,Electrical_Overheat,Critical
1045,77.6,951.7,0.1099,38.25,0.2717,222.24,60.37,89.53,Electrical_Overheat,Critical
1046,95.0,727.1,0.0987,38.59,0.2123,232.65,49.39,82.34,Electrical_Overheat,Critical
1047,91.21,759.5,0.1362,38.79,0.2237,224.27,50.17,81.88,Electrical_Overheat,Critical
1048,75.23,972.1,0.1264,38.12,0.2911,228.73,66.59,83.63,Electrical_Overheat,Critical
1049,91.62,1291.2,0.119,36.28,0.3718,227.37,84.53,90.71,Electrical_Overheat,Critical
1050,90.04,736.0,0.1186,41.13,0.1929,226.73,43.73,80.01,Electrical_Overheat,Critical
1051,79.31,1029.6,0.1348,38.46,0.3026,233.37,70.61,91.04,Electrical_Overheat,Critical
1052,95.0,843.7,0.1242,38.8,0.2411,230.86,55.67,89.33,Electrical_Overheat,Critical
1053,89.71,814.5,0.1293,41.86,0.266,221.29,58.85,86.8,Electrical_Overheat,Critical
1054,85.42,1092.8,0.11,37.4,0.3506,225.62,79.11,82.03,Electrical_Overheat,Critical
1055,87.05,748.2,0.0925,39.56,0.1802,235.72,42.48,84.69,Electrical_Overheat,Critical
1056,93.48,692.3,0.1289,37.22,0.219,228.6,50.06,90.85,Electrical_Overheat,Critical
1057,87.19,982.8,0.1358,39.02,0.3093,219.46,67.88,92.7,Electrical_Overheat,Critical
1058,87.08,1187.1,0.1168,38.83,0.3089,219.81,67.91,83.78,Electrical_Overheat,Critical
1059,95.0,1035.0,0.1328,39.78,0.3179,231.45,73.59,92.25,Electrical_Overheat,Critical
1060,70.77,646.7,0.1152,40.45,0.2135,230.51,49.2,90.47,Electrical_Overheat,Critical
1061,72.8,789.2,0.1187,37.56,0.2039,222.39,45.34,87.77,Electrical_Overheat,Critical
1062,95.0,1076.3,0.1452,40.79,0.3074,230.74,70.92,84.92,Electrical_Overheat,Critical
1063,95.0,1184.6,0.1158,40.9,0.3507,235.0,82.41,85.53,Electrical_Overheat,Critical
1064,95.0,941.2,0.115,38.1,0.2903,234.29,68.02,94.91,Electrical_Overheat,Critical
1065,95.0,795.7,0.0931,38.49,0.2047,235.02,48.11,88.5,Electrical_Overheat,Critical
1066,82.77,1196.3,0.1299,37.7,0.381,229.78,87.54,92.99,Electrical_Overheat,Critical
1067,80.3,886.6,0.1098,38.01,0.2024,226.11,45.76,88.74,Electrical_Overheat,Critical
1068,93.64,791.0,0.1221,36.56,0.2674,224.99,60.16,86.03,Electrical_Overheat,Critical
1069,95.0,760.5,0.1155,39.76,0.2371,226.91,53.79,90.08,Electrical_Overheat,Critical
1070,72.07,684.9,0.1136,35.19,0.1825,222.62,40.64,96.22,Electrical_Overheat,Critical
1071,85.47,1410.0,0.1183,37.37,0.4352,225.2,98.01,85.29,Electrical_Overheat,Critical
1072,87.74,1155.8,0.1194,38.43,0.3081,233.38,71.9,91.36,Electrical_Overheat,Critical
1073,79.79,781.9,0.1369,40.6,0.2312,218.95,50.63,88.54,Electrical_Overheat,Critical
1074,81.21,1211.7,0.1418,37.62,0.36,219.3,78.95,82.15,Electrical_Overheat,Critical
1075,95.0,996.0,0.1293,39.19,0.297,231.15,68.66,82.06,Electrical_Overheat,Critical
1076,93.8,985.3,0.1383,38.37,0.2641,225.25,59.49,86.04,Electrical_Overheat,Critical
1077,95.0,770.8,0.1323,40.03,0.2111,217.37,45.88,89.16,Electrical_Overheat,Critical
1078,92.18,807.5,0.1271,39.11,0.239,226.69,54.18,91.23,Electrical_Overheat,Critical
1079,77.42,892.4,0.1409,39.84,0.2401,225.98,54.27,81.67,Electrical_Overheat,Critical
1080,93.23,546.2,0.1012,37.61,0.1668,224.84,37.51,90.35,Electrical_Overheat,Critical
1081,76.45,812.4,0.1102,36.86,0.2199,230.43,50.68,87.34,Electrical_Overheat,Critical
1082,84.26,900.8,0.1082,39.09,0.2904,220.33,63.99,87.81,Electrical_Overheat,Critical
1083,75.43,1135.7,0.1157,37.71,0.3745,227.06,85.05,90.1,Electrical_Overheat,Critical
1084,80.62,789.0,0.1299,38.55,0.2219,225.95,50.13,94.61,Electrical_Overheat,Critical
1085,89.17,1046.2,0.104,39.01,0.3306,227.19,75.12,88.98,Electrical_Overheat,Critical
1086,82.49,529.1,0.1272,40.51,0.1484,218.34,32.41,82.51,Electrical_Overheat,Critical
1087,77.29,1110.1,0.1116,39.77,0.2978,224.39,66.83,87.07,Electrical_Overheat,Critical
1088,95.0,737.9,0.115,37.4,0.2034,227.1,46.2,91.12,Electrical_Overheat,Critical
1089,86.61,923.4,0.1229,36.65,0.2717,229.71,62.41,91.25,Electrical_Overheat,Critical
1090,81.63,973.1,0.1442,41.26,0.2343,236.23,55.35,90.4,Electrical_Overheat,Critical
1091,74.86,937.8,0.1098,35.94,0.2909,231.03,67.2,85.81,Electrical_Overheat,Critical
1092,65.23,880.8,0.1188,37.77,0.2593,229.31,59.45,82.47,Electrical_Overheat,Critical
1093,85.36,676.5,0.1045,39.54,0.225,233.36,52.52,90.1,Electrical_Overheat,Critical
1094,71.26,739.9,0.1096,41.15,0.2326,225.48,52.46,83.06,Electrical_Overheat,Critical
1095,95.0,1079.4,0.1044,38.19,0.3181,234.77,74.69,90.5,Electrical_Overheat,Critical
1096,88.43,792.5,0.1235,38.54,0.2213,232.6,51.47,90.5,Electrical_Overheat,Critical
1097,95.0,881.4,0.1261,37.09,0.2993,224.77,67.27,85.98,Electrical_Overheat,Critical
1098,90.79,631.4,0.1299,38.7,0.2443,236.62,57.8,87.36,Electrical_Overheat,Critical
1099,79.2,1054.5,0.1092,36.64,0.2982,229.23,68.35,88.57,Electrical_Overheat,Critical
1100,65.14,662.5,0.1273,37.29,0.2221,237.96,52.85,85.4,Electrical_Overheat,Critical
1101,95.0,1064.9,0.1216,39.73,0.291,228.52,66.5,82.41,Electrical_Overheat,Critical
1102,72.22,708.7,0.1192,37.8,0.1904,224.19,42.69,87.65,Electrical_Overheat,Critical
1103,83.09,1082.6,0.1022,39.98,0.3051,223.16,68.08,88.05,Electrical_Overheat,Critical
1104,95.0,901.8,0.1222,38.25,0.282,225.22,63.51,93.11,Electrical_Overheat,Critical
1105,95.0,799.4,0.1227,36.29,0.2034,224.14,45.59,84.75,Electrical_Overheat,Critical
1106,92.82,1188.1,0.1215,40.39,0.3895,233.36,90.88,91.97,Electrical_Overheat,Critical
1107,95.0,887.6,0.1257,36.37,0.2849,226.86,64.62,83.33,Electrical_Overheat,Critical
1108,95.0,834.9,0.13,37.53,0.2618,218.93,57.32,82.56,Electrical_Overheat,Critical
1109,95.0,1063.6,0.1042,38.18,0.3021,228.07,68.9,86.63,Electrical_Overheat,Critical
1110,80.72,633.5,0.1169,40.13,0.2078,227.63,47.29,84.13,Electrical_Overheat,Critical
1111,83.47,445.1,0.1274,37.65,0.1,224.66,22.47,82.5,Electrical_Overheat,Critical
1112,76.82,1108.4,0.1161,37.0,0.3355,228.34,76.61,95.38,Electrical_Overheat,Critical
1113,87.67,749.5,0.1338,38.76,0.223,226.78,50.58,86.04,Electrical_Overheat,Critical
1114,86.45,1055.6,0.1213,38.15,0.2556,230.17,58.84,96.81,Electrical_Overheat,Critical
1115,66.66,908.3,0.0919,37.74,0.2762,229.87,63.49,83.92,Electrical_Overheat,Critical
1116,80.09,690.5,0.1321,38.85,0.2178,228.82,49.83,81.14,Electrical_Overheat,Critical
1117,95.0,1009.3,0.1183,36.56,0.243,220.51,53.59,92.84,Electrical_Overheat,Critical
1118,91.05,826.2,0.0946,35.72,0.2081,237.6,49.44,84.97,Electrical_Overheat,Critical
1119,95.0,706.1,0.1164,41.96,0.2631,219.22,57.68,88.34,Electrical_Overheat,Critical
